tx_id,user_id,merchant_id,tx_timestamp,amount,channel,status,device_id,injected_scenario
T0009221,U00053,M0082,2026-02-16 14:19:54,11556.6,card_present,approved,D01456,normal
T0009222,U00235,M0048,2026-02-16 14:25:45,1661.91,online,approved,D00904,normal
T0009223,U00715,M0105,2026-02-16 14:33:08,4127.89,online,approved,D01025,normal
T0009224,U00603,M0031,2026-02-16 14:46:06,1898.66,card_present,approved,D00776,normal
T0009225,U00251,M0080,2026-02-16 14:49:57,2013.81,card_present,approved,D00781,normal
T0009226,U00216,M0056,2026-02-16 14:50:57,2090.4,card_present,approved,D00622,normal
T0009227,U00396,M0079,2026-02-16 14:51:20,2233.93,card_present,approved,D00045,normal
T0009228,U00592,M0006,2026-02-16 14:56:38,13699.72,card_present,approved,D00462,normal
T0009229,U00633,M0020,2026-02-16 14:57:50,1205.25,card_present,approved,D00806,normal
T0009230,U00029,M0002,2026-02-16 15:05:55,616.02,online,approved,D01361,normal
T0009231,U00454,M0036,2026-02-16 15:15:10,568.33,card_present,approved,D00841,normal
T0009232,U00248,M0097,2026-02-16 15:18:18,52575.65,card_present,approved,D00603,normal
T0009233,U00197,M0081,2026-02-16 15:21:45,6753.35,online,approved,D00391,normal
T0009234,U00205,M0105,2026-02-16 15:23:37,12718.88,card_present,approved,D01578,normal
T0009235,U00345,M0026,2026-02-16 15:28:07,837.66,card_present,approved,D00094,normal
T0009236,U00383,M0096,2026-02-16 15:29:22,1716.65,card_present,approved,D00145,normal
T0009237,U00485,M0056,2026-02-16 15:34:02,7527.69,card_present,approved,D01416,normal
T0009238,U00412,M0013,2026-02-16 15:40:37,3140.5,card_present,approved,D01345,normal
T0009239,U00037,M0108,2026-02-16 15:42:29,18368.3,mobile,approved,D00241,normal
T0009240,U00420,M0068,2026-02-16 15:55:00,1082.48,card_present,approved,D01524,normal
T0009241,U00380,M0104,2026-02-16 16:02:47,3239.08,card_present,approved,D01071,normal
T0009242,U00333,M0012,2026-02-16 16:05:01,1569.69,card_present,approved,D00176,normal
T0009243,U00048,M0088,2026-02-16 16:10:13,12553.4,online,approved,D00220,normal
T0009244,U00459,M0004,2026-02-16 16:10:46,2616.9,online,approved,D00804,normal
T0009245,U00754,M0034,2026-02-16 16:13:23,1052.45,card_present,approved,D01186,normal
T0009246,U00578,M0004,2026-02-16 16:26:41,2053.04,online,approved,D00120,normal
T0009247,U00215,M0115,2026-02-16 16:39:19,690.37,online,approved,D00893,normal
T0009248,U00276,M0035,2026-02-16 16:42:00,519.0,online,approved,D00152,normal
T0009249,U00758,M0061,2026-02-16 16:43:05,2197.11,mobile,approved,D00694,normal
T0009250,U00117,M0119,2026-02-16 16:46:47,1952.46,card_present,approved,D01075,normal
T0009251,U00653,M0008,2026-02-16 16:47:14,680.57,card_present,approved,D00481,normal
T0009252,U00621,M0080,2026-02-16 16:49:57,3031.37,online,approved,D00467,normal
T0009253,U00355,M0109,2026-02-16 17:04:00,20773.94,card_present,approved,D00023,normal
T0009254,U00422,M0054,2026-02-16 17:07:43,673.35,card_present,approved,D01507,normal
T0009255,U00794,M0014,2026-02-16 17:12:04,988.72,card_present,approved,D01290,normal
T0009256,U00486,M0091,2026-02-16 17:12:11,18402.31,card_present,approved,D01564,normal
T0009257,U00243,M0005,2026-02-16 17:16:59,1304.57,card_present,approved,D01038,normal
T0009258,U00094,M0059,2026-02-16 17:19:37,30532.96,online,approved,D00625,normal
T0009259,U00796,M0031,2026-02-16 17:35:21,2855.92,mobile,approved,D00313,normal
T0009260,U00020,M0118,2026-02-16 17:57:31,1738.08,card_present,approved,D01568,normal
T0009261,U00391,M0017,2026-02-16 18:02:46,1018.27,card_present,approved,D00885,normal
T0009262,U00548,M0024,2026-02-16 18:07:32,15420.13,card_present,approved,D01292,normal
T0009263,U00412,M0105,2026-02-16 18:09:24,4791.58,mobile,approved,D00406,normal
T0009264,U00599,M0027,2026-02-16 18:10:41,3478.06,card_present,approved,D00327,normal
T0009265,U00557,M0008,2026-02-16 18:11:50,787.61,online,approved,D00082,normal
T0009266,U00624,M0008,2026-02-16 18:16:35,962.45,mobile,approved,D00708,normal
T0009267,U00621,M0069,2026-02-16 18:18:43,568.91,mobile,approved,D01081,normal
T0009268,U00362,M0053,2026-02-16 18:18:46,847.75,card_present,approved,D01485,normal
T0009269,U00413,M0008,2026-02-16 18:20:04,1270.76,online,approved,D00879,normal
T0009270,U00559,M0095,2026-02-16 18:24:18,9928.45,online,declined,D01354,normal
T0009271,U00376,M0068,2026-02-16 18:36:11,1964.85,online,approved,D00107,normal
T0009272,U00285,M0049,2026-02-16 18:54:18,1560.57,online,approved,D00380,normal
T0009273,U00338,M0068,2026-02-16 18:55:52,896.83,card_present,approved,D00374,normal
T0009274,U00688,M0057,2026-02-16 18:57:42,4762.19,card_present,approved,D00216,normal
T0009275,U00632,M0008,2026-02-16 19:04:31,1451.63,card_present,approved,D00650,normal
T0009276,U00134,M0088,2026-02-16 19:12:53,19612.79,card_present,declined,D00290,normal
T0009277,U00213,M0119,2026-02-16 19:14:43,3700.08,online,approved,D00359,normal
T0009278,U00251,M0049,2026-02-16 19:22:13,1462.93,card_present,approved,D00453,normal
T0009279,U00093,M0031,2026-02-16 19:31:13,1524.1,mobile,approved,D01004,normal
T0009280,U00309,M0051,2026-02-16 19:33:27,5683.37,mobile,approved,D00227,normal
T0009281,U00389,M0021,2026-02-16 19:34:18,1773.47,card_present,approved,D00556,normal
T0009282,U00143,M0027,2026-02-16 19:39:46,3375.65,card_present,approved,D00709,normal
T0009283,U00440,M0069,2026-02-16 19:46:39,397.8,card_present,approved,D01357,normal
T0009284,U00317,M0003,2026-02-16 19:47:18,3247.71,card_present,approved,D00946,normal
T0009285,U00481,M0069,2026-02-16 19:52:14,1552.02,online,approved,D00769,normal
T0009286,U00769,M0053,2026-02-16 20:05:32,1895.88,online,approved,D00499,normal
T0009287,U00048,M0030,2026-02-16 20:07:01,1667.83,mobile,approved,D01397,normal
T0009288,U00611,M0049,2026-02-16 20:08:34,2479.34,online,approved,D00394,normal
T0009289,U00004,M0067,2026-02-16 20:11:28,13533.03,card_present,declined,D01426,normal
T0009290,U00606,M0065,2026-02-16 20:26:57,1389.7,mobile,approved,D00857,normal
T0009291,U00549,M0036,2026-02-16 20:27:45,492.86,online,approved,D00002,normal
T0009292,U00400,M0077,2026-02-16 20:31:05,1127.33,card_present,approved,D00404,normal
T0009293,U00492,M0039,2026-02-16 20:32:44,901.69,online,approved,D00083,normal
T0009294,U00669,M0067,2026-02-16 20:41:30,34329.46,mobile,approved,D00870,normal
T0009295,U00717,M0081,2026-02-16 20:50:10,1265.86,online,approved,D01477,normal
T0009296,U00561,M0064,2026-02-16 20:56:35,1109.18,card_present,approved,D01509,normal
T0009297,U00623,M0032,2026-02-16 21:00:24,2965.83,card_present,approved,D00964,normal
T0009298,U00617,M0115,2026-02-16 21:06:41,1374.41,card_present,approved,D00043,normal
T0009299,U00448,M0065,2026-02-16 21:09:15,1109.9,card_present,approved,D00439,normal
T0009300,U00400,M0088,2026-02-16 21:10:16,15300.27,card_present,approved,D00566,normal
T0009301,U00370,M0001,2026-02-16 21:10:49,588.55,card_present,approved,D00566,normal
T0009302,U00692,M0013,2026-02-16 21:14:05,1817.0,mobile,approved,D01477,normal
T0009303,U00538,M0091,2026-02-16 21:18:56,8249.94,card_present,approved,D01544,normal
T0009304,U00095,M0051,2026-02-16 21:21:47,850.18,card_present,approved,D00798,normal
T0009305,U00033,M0027,2026-02-16 21:25:01,2747.1,online,approved,D00389,normal
T0009306,U00503,M0099,2026-02-16 21:31:35,21242.64,card_present,approved,D00735,normal
T0009307,U00586,M0002,2026-02-16 21:34:08,2723.06,card_present,approved,D01121,normal
T0009308,U00370,M0004,2026-02-16 21:47:08,2427.76,card_present,approved,D01507,normal
T0009309,U00585,M0051,2026-02-16 21:55:05,1965.87,online,approved,D00686,normal
T0009310,U00471,M0016,2026-02-16 21:55:36,1888.88,online,approved,D01334,normal
T0009311,U00328,M0120,2026-02-16 22:01:40,720.99,mobile,approved,D00961,normal
T0009312,U00509,M0022,2026-02-16 22:12:55,894.13,online,approved,D00083,normal
T0009313,U00782,M0006,2026-02-16 22:22:02,8258.41,mobile,approved,D01230,normal
T0009314,U00674,M0110,2026-02-16 22:27:37,28359.06,card_present,approved,D01412,normal
T0009315,U00618,M0030,2026-02-16 22:28:07,2506.01,card_present,declined,D01015,normal
T0009316,U00589,M0091,2026-02-16 22:32:09,6116.38,card_present,approved,D00192,normal
T0009317,U00232,M0030,2026-02-16 22:34:48,2784.38,card_present,approved,D01076,normal
T0009318,U00472,M0091,2026-02-16 22:38:04,8717.79,card_present,approved,D01572,normal
T0009319,U00275,M0036,2026-02-16 22:39:49,1503.6,online,approved,D00078,normal
T0009320,U00515,M0077,2026-02-16 22:47:37,2857.99,card_present,approved,D01094,normal
T0009321,U00517,M0066,2026-02-16 22:55:46,5549.46,card_present,approved,D00344,normal
T0009322,U00121,M0118,2026-02-16 22:55:56,2162.6,mobile,approved,D00916,normal
T0009323,U00243,M0070,2026-02-16 22:59:25,3210.38,card_present,approved,D00100,normal
T0009324,U00243,M0030,2026-02-17 00:01:49,1234.98,online,approved,D00181,normal
T0009325,U00027,M0068,2026-02-17 00:37:38,674.48,online,approved,D00516,normal
T0009326,U00799,M0010,2026-02-17 01:06:31,5661.26,card_present,approved,D00782,normal
T0009327,U00184,M0006,2026-02-17 01:56:56,5635.71,online,approved,D01140,normal
T0009328,U00728,M0118,2026-02-17 02:06:40,1411.57,online,approved,D00598,normal
T0009329,U00161,M0093,2026-02-17 02:20:31,1011.36,card_present,declined,D01468,normal
T0009330,U00083,M0042,2026-02-17 03:10:20,3582.85,card_present,approved,D00450,normal
T0009331,U00140,M0046,2026-02-17 03:31:34,1022.19,online,approved,D01026,normal
T0009332,U00493,M0023,2026-02-17 03:41:37,1120.84,card_present,approved,D00178,normal
T0009333,U00633,M0083,2026-02-17 03:42:43,926.76,card_present,declined,D01504,normal
T0009334,U00176,M0050,2026-02-17 04:14:43,5668.5,card_present,approved,D00544,normal
T0009335,U00249,M0030,2026-02-17 04:21:52,1827.39,card_present,approved,D00666,normal
T0009336,U00791,M0002,2026-02-17 04:27:35,1536.76,card_present,approved,D00958,normal
T0009337,U00264,M0036,2026-02-17 04:49:43,945.12,card_present,approved,D00674,normal
T0009338,U00085,M0068,2026-02-17 05:46:44,961.39,card_present,approved,D00750,normal
T0009339,U00467,M0069,2026-02-17 07:07:10,972.54,card_present,approved,D01156,normal
T0009340,U00301,M0031,2026-02-17 07:08:00,1128.94,online,approved,D00208,normal
T0009341,U00136,M0097,2026-02-17 07:12:04,12068.87,mobile,declined,D01594,normal
T0009342,U00693,M0079,2026-02-17 07:14:49,1679.22,online,approved,D01183,normal
T0009343,U00233,M0117,2026-02-17 07:23:10,1177.04,card_present,approved,D01123,normal
T0009344,U00495,M0007,2026-02-17 07:29:20,3918.14,mobile,approved,D00902,normal
T0009345,U00348,M0021,2026-02-17 07:29:52,1489.06,mobile,approved,D00921,normal
T0009346,U00012,M0032,2026-02-17 07:33:04,2256.17,card_present,approved,D01499,normal
T0009347,U00311,M0041,2026-02-17 07:33:37,2185.61,card_present,approved,D00448,normal
T0009348,U00788,M0091,2026-02-17 07:35:07,2016.48,card_present,approved,D00965,normal
T0009349,U00423,M0104,2026-02-17 07:39:31,1955.33,online,approved,D01437,normal
T0009350,U00395,M0096,2026-02-17 07:51:21,1496.57,online,approved,D00388,normal
T0009351,U00260,M0104,2026-02-17 07:57:42,3621.66,online,approved,D00514,normal
T0009352,U00231,M0051,2026-02-17 08:00:36,4108.61,card_present,approved,D00627,normal
T0009353,U00689,M0063,2026-02-17 08:01:04,2908.85,card_present,approved,D00988,normal
T0009354,U00196,M0049,2026-02-17 08:04:34,1228.84,mobile,approved,D01250,normal
T0009355,U00034,M0030,2026-02-17 08:06:44,1548.17,card_present,approved,D01206,normal
T0009356,U00075,M0120,2026-02-17 08:06:57,681.83,card_present,approved,D00084,normal
T0009357,U00356,M0059,2026-02-17 08:10:07,26616.7,card_present,approved,D00031,normal
T0009358,U00724,M0010,2026-02-17 08:14:41,6814.51,card_present,approved,D00690,normal
T0009359,U00331,M0102,2026-02-17 08:15:59,1141.22,online,approved,D01254,normal
T0009360,U00281,M0031,2026-02-17 08:19:11,1299.84,card_present,approved,D01111,normal
T0009361,U00357,M0036,2026-02-17 08:23:07,1350.46,card_present,approved,D00332,normal
T0009362,U00431,M0036,2026-02-17 08:23:10,2238.44,mobile,approved,D00747,normal
T0009363,U00480,M0106,2026-02-17 08:24:52,4164.6,card_present,approved,D00434,normal
T0009364,U00319,M0005,2026-02-17 08:28:55,601.25,card_present,approved,D00047,normal
T0009365,U00683,M0010,2026-02-17 08:32:49,6244.16,card_present,approved,D00314,normal
T0009366,U00565,M0040,2026-02-17 08:37:19,15983.78,card_present,approved,D00332,normal
T0009367,U00100,M0031,2026-02-17 08:41:34,1460.35,online,approved,D00880,normal
T0009368,U00559,M0069,2026-02-17 08:48:22,553.52,card_present,approved,D00442,normal
T0009369,U00181,M0036,2026-02-17 08:55:58,1001.88,card_present,approved,D01335,normal
T0009370,U00800,M0102,2026-02-17 08:56:35,1201.99,card_present,approved,D00064,normal
T0009371,U00069,M0080,2026-02-17 08:58:35,1681.99,card_present,approved,D00517,normal
T0009372,U00361,M0002,2026-02-17 09:03:13,1476.24,online,approved,D00384,normal
T0009373,U00074,M0015,2026-02-17 09:03:52,1302.28,card_present,approved,D01423,normal
T0009374,U00658,M0107,2026-02-17 09:07:16,22585.29,card_present,approved,D01189,normal
T0009375,U00776,M0114,2026-02-17 09:10:59,4666.12,online,approved,D00392,normal
T0009376,U00689,M0080,2026-02-17 09:17:23,5728.16,mobile,approved,D00609,normal
T0009377,U00073,M0066,2026-02-17 09:21:21,2905.25,online,approved,D01204,normal
T0009378,U00116,M0061,2026-02-17 09:22:01,2137.88,card_present,approved,D01237,normal
T0009379,U00492,M0061,2026-02-17 09:24:49,1918.66,card_present,approved,D01281,normal
T0009380,U00128,M0112,2026-02-17 09:26:11,1438.34,card_present,approved,D00744,normal
T0009381,U00196,M0013,2026-02-17 09:27:00,3956.46,card_present,approved,D00794,normal
T0009382,U00181,M0094,2026-02-17 09:30:18,1253.89,card_present,approved,D00990,normal
T0009383,U00319,M0069,2026-02-17 09:35:13,1998.86,card_present,approved,D00466,normal
T0009384,U00031,M0001,2026-02-17 09:36:53,1687.97,card_present,approved,D01574,normal
T0009385,U00722,M0031,2026-02-17 09:37:12,3510.43,card_present,approved,D00984,normal
T0009386,U00697,M0102,2026-02-17 09:38:32,1172.08,card_present,approved,D00778,normal
T0009387,U00347,M0045,2026-02-17 09:47:53,1005.49,card_present,approved,D01444,normal
T0009388,U00214,M0051,2026-02-17 09:54:19,4378.28,card_present,approved,D01016,normal
T0009389,U00739,M0107,2026-02-17 09:55:08,12412.97,card_present,approved,D01468,normal
T0009390,U00096,M0027,2026-02-17 09:55:14,1429.43,mobile,approved,D00852,normal
T0009391,U00375,M0016,2026-02-17 09:58:29,1677.63,card_present,approved,D00766,normal
T0009392,U00403,M0049,2026-02-17 10:00:52,3808.57,card_present,approved,D01255,normal
T0009393,U00062,M0014,2026-02-17 10:28:51,1384.71,online,approved,D00501,normal
T0009394,U00005,M0008,2026-02-17 10:32:11,839.52,card_present,approved,D01304,normal
T0009395,U00595,M0084,2026-02-17 10:41:44,703.93,card_present,approved,D00028,normal
T0009396,U00088,M0079,2026-02-17 10:48:18,732.91,mobile,approved,D00613,normal
T0009397,U00271,M0028,2026-02-17 10:51:35,785.85,card_present,approved,D00824,normal
T0009398,U00007,M0073,2026-02-17 10:53:07,17524.64,online,approved,D00918,normal
T0009399,U00692,M0034,2026-02-17 10:53:17,1014.56,card_present,approved,D01586,normal
T0009400,U00566,M0017,2026-02-17 11:25:36,543.93,card_present,approved,D01275,normal
T0009401,U00712,M0087,2026-02-17 11:31:58,4074.69,card_present,approved,D00031,normal
T0009402,U00405,M0049,2026-02-17 11:35:01,343.45,card_present,approved,D00695,normal
T0009403,U00797,M0006,2026-02-17 11:36:38,4865.49,card_present,approved,D00061,normal
T0009404,U00624,M0085,2026-02-17 11:44:49,1313.41,mobile,approved,D01293,normal
T0009405,U00678,M0006,2026-02-17 11:47:00,12585.44,online,approved,D00692,normal
T0009406,U00746,M0083,2026-02-17 12:05:57,600.3,card_present,approved,D01381,normal
T0009407,U00560,M0104,2026-02-17 12:08:02,2248.5,card_present,approved,D00767,normal
T0009408,U00194,M0087,2026-02-17 12:12:00,381.35,online,approved,D00042,normal
T0009409,U00616,M0031,2026-02-17 12:24:29,3495.81,card_present,approved,D01075,normal
T0009410,U00646,M0102,2026-02-17 12:47:15,740.0,card_present,approved,D00712,normal
T0009411,U00134,M0029,2026-02-17 12:52:31,6832.83,card_present,approved,D01331,normal
T0009412,U00039,M0026,2026-02-17 12:59:44,2286.1,online,approved,D00290,normal
T0009413,U00072,M0120,2026-02-17 13:00:37,1990.78,card_present,approved,D00872,normal
T0009414,U00109,M0044,2026-02-17 13:10:17,1056.96,card_present,approved,D01390,normal
T0009415,U00612,M0010,2026-02-17 13:11:49,5133.63,online,approved,D00549,normal
T0009416,U00480,M0024,2026-02-17 13:12:16,9782.32,card_present,approved,D00441,normal
T0009417,U00512,M0118,2026-02-17 13:12:17,696.26,online,approved,D00967,normal
T0009418,U00772,M0118,2026-02-17 13:19:40,2008.57,card_present,approved,D01439,normal
T0009419,U00433,M0005,2026-02-17 13:30:51,515.88,online,approved,D00055,normal
T0009420,U00538,M0039,2026-02-17 13:31:45,854.74,mobile,approved,D00945,normal
T0009421,U00786,M0008,2026-02-17 13:33:04,764.3,online,approved,D00093,normal
T0009422,U00134,M0031,2026-02-17 13:35:51,5748.12,online,approved,D00220,normal
T0009423,U00335,M0027,2026-02-17 13:36:40,8690.37,card_present,approved,D00621,normal
T0009424,U00374,M0067,2026-02-17 13:39:29,3441.13,online,approved,D00937,normal
T0009425,U00112,M0024,2026-02-17 13:40:00,49106.46,online,approved,D01132,normal
T0009426,U00763,M0076,2026-02-17 13:41:46,6357.9,card_present,approved,D00432,normal
T0009427,U00502,M0018,2026-02-17 13:41:52,5286.85,card_present,approved,D00177,normal
T0009428,U00301,M0035,2026-02-17 13:42:39,1747.04,card_present,approved,D01488,normal
T0009429,U00238,M0024,2026-02-17 13:45:04,12282.88,online,approved,D00959,normal
T0009430,U00760,M0055,2026-02-17 13:48:01,775.92,card_present,approved,D01404,normal
T0009431,U00560,M0027,2026-02-17 13:49:26,3963.83,card_present,approved,D00650,normal
T0009432,U00413,M0093,2026-02-17 13:52:17,4471.67,online,approved,D01341,normal
T0009433,U00081,M0004,2026-02-17 13:54:30,2053.87,card_present,approved,D01196,normal
T0009434,U00732,M0036,2026-02-17 13:58:41,961.48,card_present,approved,D00001,normal
T0009435,U00783,M0014,2026-02-17 14:02:05,1464.57,card_present,approved,D00744,normal
T0009436,U00095,M0048,2026-02-17 14:03:15,4082.56,card_present,approved,D00438,normal
T0009437,U00473,M0081,2026-02-17 14:10:30,2830.18,card_present,approved,D00257,normal
T0009438,U00476,M0040,2026-02-17 14:15:13,16590.3,card_present,declined,D00306,normal
T0009439,U00788,M0010,2026-02-17 14:18:41,2672.69,online,approved,D01326,normal
T0009440,U00520,M0017,2026-02-17 14:25:01,3025.12,card_present,approved,D00569,normal
T0009441,U00733,M0116,2026-02-17 14:26:15,12889.75,card_present,approved,D00401,normal
T0009442,U00691,M0012,2026-02-17 14:34:47,1076.12,online,approved,D01274,normal
T0009443,U00787,M0114,2026-02-17 14:40:44,10996.44,card_present,approved,D00092,normal
T0009444,U00140,M0016,2026-02-17 14:43:27,2648.34,card_present,approved,D01413,normal
